,porcentaje_h_mayor_90,max_mora,porcentaje_h_60_90,porcentaje_h_pago_a_tiempo,porcentaje_h_30_60,porcentaje_h_1_30,min_mora,antiguedad,mora_de_30_60,mora_de_60_90,mora_mayor_90,regional,unidad_negocio,condicion_pago,centro_operacion,mora_de_1_30,mora_de_30_60:0,mora_de_30_60:1,mora_de_60_90:0,mora_de_60_90:1,mora_mayor_90:0,mora_mayor_90:1,regional:DC,regional:DN,regional:DS,regional:OC,unidad_negocio:ADM,unidad_negocio:CIL,unidad_negocio:GRN,unidad_negocio:OTRO NEGOCIO,condicion_pago:08D,condicion_pago:15D,condicion_pago:30D,condicion_pago:60D,condicion_pago:CTD,condicion_pago:OTRA CONDICION,centro_operacion:BELLO,centro_operacion:BUCARAMANGA,centro_operacion:CARTAGENA,centro_operacion:CHIQUINQUIRA,centro_operacion:CUCUTA,centro_operacion:MANIZALES,centro_operacion:OFICINA CENTRAL,centro_operacion:OTRO CENTRO,centro_operacion:PITALITO,centro_operacion:SIBERIA,centro_operacion:VILLANUEVA,centro_operacion:YUMBO,mora_de_1_30:0,mora_de_1_30:1,centro_operacion:VILLANUEVA_YUMBO_BELLO,centro_operacion:CARTAGENA_BUCARAMANGA,unidad_negocio:ADM_CIL,condicion_pago:30D_CTD,condicion_pago:OTRO,min_mora_factor,max_mora_factor,porcentaje_h_60_90_factor,porcentaje_h_60_90: entre 0 y 20,porcentaje_h_60_90: entre 20 y 80,porcentaje_h_60_90: entre 80 y 100,porcentaje_h_mayor_90_factor,porcentaje_h_30_60_factor,porcentaje_h_30_60: entre 0 y 30,porcentaje_h_30_60: entre 30 y 70,porcentaje_h_30_60: entre 70 y 100,Antiguedad_factor,antiguedad: menor a 6 meses,antiguedad: entre 6 meses y 1 año,antiguedad: entre 1 y 3 años,antiguedad: entre 3 y 5 años,antiguedad: entre 5 y 6 años,antiguedad: entre 6 y 8 años,antiguedad: entre 8 y 10 años,antiguedad: entre 10 y 12 años,antiguedad: mayor a 12 años,porcentaje_h_pago_a_tiempo_factor,porcentaje_h_1_30_factor,porcentaje_h_1_30: entre 0 y 25,porcentaje_h_1_30: entre 25 y 50,porcentaje_h_1_30: entre 50 y 75,porcentaje_h_1_30: entre 75 y 100
4675,6.15,316.0,0.0,10.51,10.16,73.16,-8.0,843,1,1,1,DC,GRN,OTRO,CARTAGENA_BUCARAMANGA,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,1,Entre 50 y 75,0,0,1,0
1128,0.0,2.0,0.0,54.17,0.0,45.82,-3.0,1967,0,0,0,DS,ADM_CIL,30D o CTD,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,2,Entre 25 y 50,0,1,0,0
280,0.0,17.0,0.0,100.0,0.0,0.0,2.0,932,0,0,0,DS,GRN,30D o CTD,MANIZALES,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,2,Entre 0 y 25,1,0,0,0
5121,0.0,37.0,0.0,34.55,34.48,30.95,-15.0,790,0,0,0,DC,GRN,OTRO,CHIQUINQUIRA,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(33.333, 66.667]",0,1,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,2,Entre 25 y 50,0,1,0,0
4268,50.85,799.0,0.0,49.14,0.0,0.0,-5.0,1225,0,0,0,DC,ADM_CIL,OTRO,SIBERIA,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,negativo,300,0 a 20,1,0,0,"(50.0, 60.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,2,Entre 0 y 25,1,0,0,0
3749,0.0,91.0,0.0,44.51,3.34,52.13,-17.0,3430,0,0,0,OC,ADM_CIL,08D,VILLANUEVA_YUMBO_BELLO,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,2,Entre 50 y 75,0,0,1,0
4146,0.0,49.0,0.0,0.0,62.16,37.83,-1.0,1303,0,0,0,DC,ADM_CIL,30D o CTD,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(33.333, 66.667]",0,1,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,1,Entre 25 y 50,0,1,0,0
3972,0.6,266.0,4.59,2.1,21.68,71.0,-20.0,1457,0,0,0,DC,GRN,30D o CTD,CHIQUINQUIRA,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,1,Entre 50 y 75,0,0,1,0
1165,0.0,74.0,0.0,86.15,0.0,13.84,-6.0,2654,0,0,0,DS,ADM_CIL,30D o CTD,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,2,Entre 0 y 25,1,0,0,0
4442,0.1,219.0,0.0,0.0,0.0,99.89,4.0,1130,0,0,0,DN,GRN,30D o CTD,CARTAGENA_BUCARAMANGA,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,no negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,1,Entre 75 y 100,0,0,0,1
5872,0.0,1.0,0.0,0.0,0.0,100.0,1.0,462,0,0,0,DS,ADM_CIL,30D o CTD,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,1,Entre 75 y 100,0,0,0,1
5301,0.0,36.0,0.0,30.5,11.79,57.69,-22.0,590,0,0,0,DC,ADM_CIL,08D,CHIQUINQUIRA,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,2,Entre 50 y 75,0,0,1,0
7542,0.0,153.0,0.0,100.0,0.0,0.0,-2.0,4288,0,0,0,DN,ADM_CIL,OTRO,CARTAGENA_BUCARAMANGA,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 10 y 12 años,0,0,0,0,0,0,0,1,0,2,Entre 0 y 25,1,0,0,0
2068,10.63,371.0,6.91,2.48,9.32,70.63,-9.0,14240,0,0,0,OC,ADM_CIL,30D o CTD,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,negativo,300,0 a 20,1,0,0,"(10.0, 20.0]","(-0.1, 33.333]",1,0,0,mayor a 12 años,0,0,0,0,0,0,0,0,1,1,Entre 50 y 75,0,0,1,0
5075,0.0,36.0,0.0,54.56,4.2,41.23,-30.0,3587,0,0,0,DS,GRN,30D o CTD,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,2,Entre 25 y 50,0,1,0,0
1249,15.41,99.0,0.0,42.71,24.22,17.65,0.0,3054,0,0,0,OC,ADM_CIL,08D,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,no negativo,50,0 a 20,1,0,0,"(10.0, 20.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,2,Entre 0 y 25,1,0,0,0
1856,0.0,7.0,0.0,0.0,0.0,100.0,1.0,2354,0,0,0,DC,ADM_CIL,30D o CTD,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,1,Entre 75 y 100,0,0,0,1
1623,0.05,235.0,1.15,58.27,2.16,38.34,-9.0,1704,0,0,0,DS,ADM_CIL,30D o CTD,CARTAGENA_BUCARAMANGA,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,2,Entre 25 y 50,0,1,0,0
2223,0.0,-3.0,0.0,100.0,0.0,0.0,-15.0,872,0,0,0,DN,OTRO NEGOCIO,30D o CTD,CARTAGENA_BUCARAMANGA,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,2,Entre 0 y 25,1,0,0,0
3683,58.86,514.0,8.94,9.19,13.91,9.08,-15.0,1919,0,0,0,DN,OTRO NEGOCIO,30D o CTD,CUCUTA,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,negativo,300,0 a 20,1,0,0,"(50.0, 60.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,1,Entre 0 y 25,1,0,0,0
924,7.29,749.0,0.0,8.36,3.49,80.84,0.0,2124,0,0,0,DS,GRN,30D o CTD,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,no negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,1,Entre 75 y 100,0,0,0,1
4565,0.0,90.0,0.0,36.67,11.32,52.0,0.0,680,1,0,0,DC,ADM_CIL,30D o CTD,CARTAGENA_BUCARAMANGA,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,2,Entre 50 y 75,0,0,1,0
3191,0.0,51.0,0.0,47.2,30.59,22.19,-70.0,2684,0,0,0,DC,GRN,OTRO,SIBERIA,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",0,1,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,2,Entre 0 y 25,1,0,0,0
6036,0.0,-26.0,0.0,100.0,0.0,0.0,-31.0,1278,0,0,0,DS,ADM_CIL,30D o CTD,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,2,Entre 0 y 25,1,0,0,0
1831,42.63,232.0,0.61,8.62,17.31,30.8,-31.0,1610,0,0,0,DS,GRN,30D o CTD,CARTAGENA_BUCARAMANGA,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,negativo,200,0 a 20,1,0,0,"(40.0, 50.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,1,Entre 25 y 50,0,1,0,0
3769,0.0,28.0,0.0,89.79,0.0,10.2,-9.0,1542,0,0,0,DS,ADM_CIL,08D,MANIZALES,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,2,Entre 0 y 25,1,0,0,0
4621,1.26,255.0,0.0,0.0,0.0,98.73,3.0,1037,0,0,0,DC,ADM_CIL,30D o CTD,SIBERIA,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,1,Entre 75 y 100,0,0,0,1
5610,7.29,124.0,3.69,19.63,27.58,41.79,0.0,581,0,0,0,DC,OTRO NEGOCIO,30D o CTD,CARTAGENA_BUCARAMANGA,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,no negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,1,Entre 25 y 50,0,1,0,0
4582,31.13,269.0,0.0,68.86,0.0,0.0,0.0,1050,0,0,0,OC,ADM_CIL,30D o CTD,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,no negativo,200,0 a 20,1,0,0,"(30.0, 40.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,2,Entre 0 y 25,1,0,0,0
4095,0.0,46.0,0.0,0.0,83.33,16.66,15.0,1360,0,0,0,DC,ADM_CIL,30D o CTD,SIBERIA,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(66.667, 100.0]",0,0,1,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,1,Entre 0 y 25,1,0,0,0
5316,17.81,382.0,15.72,18.55,27.38,20.52,-31.0,1830,1,0,1,DC,GRN,30D o CTD,SIBERIA,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,negativo,300,0 a 20,1,0,0,"(10.0, 20.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,1,Entre 0 y 25,1,0,0,0
3826,0.0,14.0,0.0,0.0,0.0,100.0,14.0,2992,0,0,0,OC,ADM_CIL,08D,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,1,Entre 75 y 100,0,0,0,1
651,0.0,54.0,0.0,11.29,0.26,88.43,-31.0,2340,0,0,0,DS,GRN,30D o CTD,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,1,Entre 75 y 100,0,0,0,1
4532,0.0,63.0,0.0,33.83,8.9,57.26,-4.0,3250,0,0,0,OC,ADM_CIL,08D,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,2,Entre 50 y 75,0,0,1,0
5435,0.0,65.0,0.0,100.0,0.0,0.0,0.0,1239,0,0,0,DS,ADM_CIL,30D o CTD,MANIZALES,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,2,Entre 0 y 25,1,0,0,0
2634,0.0,62.0,100.0,0.0,0.0,0.0,62.0,2446,0,0,0,DC,GRN,30D o CTD,SIBERIA,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,no negativo,50,80 a 100,0,0,1,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,1,Entre 0 y 25,1,0,0,0
6860,0.07,192.0,0.98,62.51,1.52,34.9,-33.0,3024,0,0,0,DS,ADM_CIL,30D o CTD,CARTAGENA_BUCARAMANGA,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,negativo,200,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 8 y 10 años,0,0,0,0,0,0,1,0,0,2,Entre 25 y 50,0,1,0,0
4226,0.0,3.0,0.0,50.0,0.0,50.0,-5.0,1169,0,0,0,DC,ADM_CIL,OTRO,SIBERIA,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,2,Entre 50 y 75,0,1,0,0
3758,0.0,35.0,0.0,24.16,6.86,68.96,-5.0,1445,0,0,0,DC,ADM_CIL,30D o CTD,CARTAGENA_BUCARAMANGA,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,1,Entre 50 y 75,0,0,1,0
565,0.0,32.0,0.0,9.64,0.0,90.35,-1.0,134,0,0,0,DC,GRN,30D o CTD,CHIQUINQUIRA,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,menor a 6 meses,1,0,0,0,0,0,0,0,0,1,Entre 75 y 100,0,0,0,1
3440,0.0,25.0,0.0,0.0,0.0,100.0,25.0,364,0,0,0,DC,ADM_CIL,30D o CTD,SIBERIA,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,1,Entre 75 y 100,0,0,0,1
4132,0.0,603.0,0.0,40.58,16.82,42.58,-11.0,2535,0,0,0,OC,ADM_CIL,08D,VILLANUEVA_YUMBO_BELLO,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,2,Entre 25 y 50,0,1,0,0
6644,0.0,34.0,0.0,54.54,9.09,36.36,0.0,134,1,0,0,DC,ADM_CIL,30D o CTD,SIBERIA,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,menor a 6 meses,1,0,0,0,0,0,0,0,0,2,Entre 25 y 50,0,1,0,0
1272,92.73,423.0,0.0,0.0,2.79,4.46,3.0,1914,0,0,0,DC,ADM_CIL,30D o CTD,SIBERIA,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no negativo,300,0 a 20,1,0,0,"(90.0, 100.0]","(-0.1, 33.333]",1,0,0,entre 5 y 6 años,0,0,0,0,1,0,0,0,0,1,Entre 0 y 25,1,0,0,0
1882,0.0,46.0,0.0,35.91,1.35,62.73,-4.0,1518,0,0,0,DC,OTRO NEGOCIO,OTRO,SIBERIA,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 3 y 5 años,0,0,0,1,0,0,0,0,0,2,Entre 50 y 75,0,0,1,0
5886,0.0,374.0,1.3,12.14,13.79,72.74,-14.0,4409,0,0,0,DC,GRN,OTRO,SIBERIA,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,negativo,300,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,mayor a 12 años,0,0,0,0,0,0,0,0,1,1,Entre 50 y 75,0,0,1,0
5997,0.0,90.0,100.0,0.0,0.0,0.0,90.0,423,0,0,0,DC,ADM_CIL,OTRO,SIBERIA,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,no negativo,50,80 a 100,0,0,1,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,1,Entre 0 y 25,1,0,0,0
2695,0.0,7.0,0.0,0.0,0.0,100.0,1.0,2684,0,0,0,DC,ADM_CIL,30D o CTD,CHIQUINQUIRA,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 6 y 8 años,0,0,0,0,0,1,0,0,0,1,Entre 75 y 100,0,0,0,1
6604,0.0,78.0,100.0,0.0,0.0,0.0,78.0,157,1,0,0,DC,GRN,15D,CHIQUINQUIRA,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,no negativo,50,80 a 100,0,0,1,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,menor a 6 meses,1,0,0,0,0,0,0,0,0,1,Entre 0 y 25,1,0,0,0
5099,0.0,5.0,0.0,40.65,0.0,59.34,0.0,801,0,0,0,DC,ADM_CIL,30D o CTD,CARTAGENA_BUCARAMANGA,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,no negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,2,Entre 50 y 75,0,0,1,0
7024,0.0,24.0,0.0,26.03,0.0,73.96,-29.0,592,0,0,0,DS,ADM_CIL,30D o CTD,VILLANUEVA_YUMBO_BELLO,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,negativo,50,0 a 20,1,0,0,"(-0.1, 10.0]","(-0.1, 33.333]",1,0,0,entre 1 y 3 años,0,0,1,0,0,0,0,0,0,2,Entre 50 y 75,0,0,1,0
